EstadoMovimientoId,TipoEstadoId,MovimientoId,FechaAlta,HoraAlta,EmpleadoId,ETD,ZonaFondeoId,LatGrados,LatMinutos,LatSegundos,LongGrados,LongMinutos,LongSegundos
3818,20,915,2017-03-17 00:00:00.000,2017-03-17 01:57:00.000,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3819,2,915,2017-03-17 01:59:00.000,2017-03-17 01:59:00.000,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3820,4,915,2017-03-17 00:00:00.000,2017-03-17 02:56:52.410,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3821,3,916,2017-03-17 00:00:00.000,2017-03-17 03:04:00.000,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3822,20,916,2017-03-17 00:00:00.000,2017-03-17 02:35:00.000,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3823,2,916,2017-03-17 02:58:00.000,2017-03-17 02:58:00.000,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3824,3,917,2017-03-17 00:00:00.000,2017-03-22 03:05:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3825,2,917,2017-03-17 00:00:00.000,2017-03-22 02:51:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3826,4,917,2017-03-17 00:00:00.000,2017-03-22 03:33:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3827,3,918,2017-03-16 00:00:00.000,2017-04-03 19:20:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3828,20,918,2017-03-16 00:00:00.000,2017-04-03 19:10:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3829,2,918,2017-03-16 00:00:00.000,2017-04-03 19:15:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3830,4,916,2017-03-17 00:00:00.000,2017-03-17 03:43:39.550,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3831,4,918,2017-03-16 00:00:00.000,2017-04-03 20:15:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3832,3,919,2017-03-17 00:00:00.000,2017-03-17 04:33:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3833,20,919,2017-03-17 00:00:00.000,2017-03-17 04:01:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3834,2,919,2017-03-17 04:27:00.000,2017-03-17 04:27:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3835,4,919,2017-03-17 00:00:00.000,2017-03-17 05:35:37.350,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3836,3,920,2017-03-17 00:00:00.000,2017-03-17 06:30:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3837,20,920,2017-03-17 00:00:00.000,2017-03-17 06:00:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3838,2,920,2017-03-17 06:00:00.000,2017-03-17 06:00:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3839,3,921,2017-03-17 00:00:00.000,2017-03-17 06:46:00.000,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3840,20,921,2017-03-17 00:00:00.000,2017-03-17 06:05:00.000,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3841,2,921,2017-03-17 06:05:00.000,2017-03-17 06:05:00.000,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3842,4,920,2017-03-17 00:00:00.000,2017-03-17 06:56:56.833,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3843,3,922,2017-03-17 00:00:00.000,2017-03-21 07:00:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3844,2,922,2017-03-17 00:00:00.000,2017-03-21 06:30:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3845,4,921,2017-03-17 00:00:00.000,2017-03-17 07:13:53.440,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3846,4,922,2017-03-17 00:00:00.000,2017-03-21 07:18:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3847,3,923,2017-03-17 00:00:00.000,2017-03-17 07:26:00.000,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3848,20,923,2017-03-17 00:00:00.000,2017-03-17 07:05:00.000,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3849,2,923,2017-03-17 07:05:00.000,2017-03-17 07:05:00.000,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3850,4,923,2017-03-17 00:00:00.000,2017-03-17 07:54:21.437,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3853,3,925,2017-03-17 00:00:00.000,2017-03-17 02:55:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3854,20,925,2017-03-17 00:00:00.000,2017-03-17 02:00:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3855,2,925,2017-03-17 00:00:00.000,2017-03-17 02:00:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3856,4,925,2017-03-17 00:00:00.000,2017-03-17 03:10:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3857,3,926,2017-03-17 00:00:00.000,2017-03-17 03:35:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3858,2,926,2017-03-17 00:00:00.000,2017-03-17 04:20:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3859,4,926,2017-03-17 00:00:00.000,2017-03-17 04:20:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3860,3,927,2017-03-17 00:00:00.000,2017-03-17 08:30:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3861,2,927,2017-03-17 00:00:00.000,2017-03-17 07:40:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3862,4,927,2017-03-17 00:00:00.000,2017-03-17 08:55:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3863,3,928,2017-03-17 00:00:00.000,2017-03-17 09:38:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3864,2,928,2017-03-17 09:37:00.000,2017-03-17 09:37:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3866,3,929,2017-03-17 00:00:00.000,2017-03-17 09:59:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3867,20,929,2017-03-17 00:00:00.000,2017-03-17 09:57:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3868,2,929,2017-03-17 09:58:00.000,2017-03-17 09:58:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3869,3,930,2017-03-17 00:00:00.000,2017-03-17 09:40:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3870,20,930,2017-03-17 00:00:00.000,2017-03-17 08:34:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3871,2,930,2017-03-17 09:16:00.000,2017-03-17 09:16:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3872,4,930,2017-03-17 00:00:00.000,2017-03-17 10:07:09.947,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3873,4,928,2017-03-17 00:00:00.000,2017-03-17 10:10:06.900,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3874,3,931,2017-03-17 00:00:00.000,2017-03-21 10:10:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3875,20,931,2017-03-17 00:00:00.000,2017-03-21 10:17:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3876,2,931,2017-03-17 00:00:00.000,2017-03-21 10:10:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3881,3,933,2017-03-17 00:00:00.000,2017-03-17 10:36:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3882,20,933,2017-03-17 00:00:00.000,2017-03-17 08:55:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3883,2,933,2017-03-17 00:00:00.000,2017-03-17 08:55:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3884,4,933,2017-03-17 00:00:00.000,2017-03-17 10:15:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3885,3,934,2017-03-17 00:00:00.000,2017-03-17 10:15:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3886,20,934,2017-03-17 00:00:00.000,2017-03-17 10:00:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3887,2,934,2017-03-17 00:00:00.000,2017-03-17 10:15:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3888,4,929,2017-03-17 00:00:00.000,2017-03-17 10:46:45.567,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3889,3,935,2017-03-17 00:00:00.000,2017-03-17 10:05:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3890,20,935,2017-03-17 00:00:00.000,2017-03-17 09:50:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3891,2,935,2017-03-17 00:00:00.000,2017-03-17 09:50:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3892,4,935,2017-03-17 00:00:00.000,2017-03-17 10:50:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3893,4,931,2017-03-17 00:00:00.000,2017-03-21 10:51:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3894,4,934,2017-03-17 00:00:00.000,2017-03-17 10:50:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3895,3,936,2017-03-17 00:00:00.000,2017-03-17 11:40:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3896,2,936,2017-03-17 00:00:00.000,NULL,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3897,3,937,2017-03-17 00:00:00.000,2017-03-17 11:51:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3898,2,937,2017-03-17 11:30:00.000,2017-03-17 11:30:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3899,4,936,2017-03-17 00:00:00.000,2017-03-17 12:14:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3900,4,937,2017-03-17 00:00:00.000,2017-03-17 12:21:47.330,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3901,3,938,2017-03-17 00:00:00.000,2017-03-22 13:21:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3902,20,938,2017-03-17 00:00:00.000,2017-03-22 12:59:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3903,2,938,2017-03-17 00:00:00.000,2017-03-22 13:00:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3904,4,938,2017-03-17 00:00:00.000,2017-03-22 13:54:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3905,3,939,2017-03-17 00:00:00.000,2017-03-17 13:35:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3906,20,939,2017-03-17 00:00:00.000,2017-03-17 13:15:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3907,2,939,2017-03-17 00:00:00.000,2017-03-17 13:15:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3908,4,939,2017-03-17 00:00:00.000,2017-03-17 14:02:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3909,3,940,2017-03-17 00:00:00.000,2017-03-21 08:50:00.000,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3910,20,940,2017-03-17 00:00:00.000,2017-03-21 08:48:00.000,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3911,2,940,2017-03-17 00:00:00.000,2017-03-21 08:50:00.000,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3912,4,940,2017-03-17 00:00:00.000,2017-03-21 09:05:00.000,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3913,3,941,2017-03-17 00:00:00.000,2017-03-17 14:07:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3914,20,941,2017-03-17 00:00:00.000,2017-03-17 14:06:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3915,2,941,2017-03-17 14:06:00.000,2017-03-17 14:06:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3916,3,942,2017-03-17 00:00:00.000,2017-03-17 14:11:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3917,2,942,2017-03-17 00:00:00.000,2017-03-17 13:40:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3918,3,943,2017-03-17 00:00:00.000,2017-03-17 14:13:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3919,2,943,2017-03-17 14:13:00.000,2017-03-17 14:13:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3920,4,943,2017-03-17 00:00:00.000,2017-03-17 14:23:58.670,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3921,3,944,2017-03-17 00:00:00.000,2017-03-17 14:27:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3922,2,944,2017-03-17 00:00:00.000,2017-03-17 13:50:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3923,4,941,2017-03-17 00:00:00.000,2017-03-17 14:30:04.813,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3924,3,945,2017-03-17 00:00:00.000,2017-03-17 14:31:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3925,2,945,2017-03-17 14:31:00.000,2017-03-17 14:31:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3926,4,942,2017-03-17 00:00:00.000,2017-03-17 14:37:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3927,4,944,2017-03-17 00:00:00.000,2017-03-17 14:49:06.183,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3928,4,945,2017-03-17 00:00:00.000,2017-03-17 14:54:05.967,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3929,3,947,2017-03-17 00:00:00.000,2017-03-17 15:50:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3930,20,947,2017-03-17 00:00:00.000,2017-03-17 15:25:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3931,2,947,2017-03-17 00:00:00.000,2017-03-17 15:50:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3932,4,947,2017-03-17 00:00:00.000,2017-03-17 16:30:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3933,3,948,2017-03-17 00:00:00.000,2017-03-17 21:40:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3934,2,948,2017-03-17 21:40:00.000,2017-03-17 21:40:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3935,4,948,2017-03-17 00:00:00.000,2017-03-17 22:07:52.767,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3936,3,949,2017-03-17 00:00:00.000,2017-03-21 15:50:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3937,20,949,2017-03-17 00:00:00.000,2017-03-21 15:25:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3938,2,949,2017-03-17 00:00:00.000,2017-03-21 15:50:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3939,4,949,2017-03-17 00:00:00.000,2017-03-21 16:35:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3940,3,950,2017-03-17 00:00:00.000,2017-03-17 16:45:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3941,20,950,2017-03-17 00:00:00.000,2017-03-17 16:20:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3942,2,950,2017-03-17 00:00:00.000,2017-03-17 16:25:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3943,4,950,2017-03-17 00:00:00.000,2017-03-17 17:10:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3944,3,951,2017-03-17 00:00:00.000,2017-03-17 17:15:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3945,20,951,2017-03-17 00:00:00.000,2017-03-17 17:27:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3946,2,951,2017-03-17 00:00:00.000,2017-03-17 17:05:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3947,4,951,2017-03-17 00:00:00.000,2017-03-17 17:30:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3948,3,952,2017-03-17 00:00:00.000,2017-03-17 17:30:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3949,2,952,2017-03-17 00:00:00.000,2017-03-17 17:25:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3950,4,952,2017-03-17 00:00:00.000,2017-03-17 17:50:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3951,3,953,2017-03-17 00:00:00.000,2017-03-17 17:45:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3952,20,953,2017-03-17 00:00:00.000,2017-03-17 17:30:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3953,2,953,2017-03-17 00:00:00.000,2017-03-17 17:30:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3954,4,953,2017-03-17 00:00:00.000,2017-03-17 18:05:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3955,3,954,2017-03-17 00:00:00.000,2017-03-17 17:55:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3956,20,954,2017-03-17 00:00:00.000,2017-03-17 17:45:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3957,2,954,2017-03-17 00:00:00.000,2017-03-17 17:55:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3958,4,954,2017-03-17 00:00:00.000,2017-03-17 18:30:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3959,3,955,2017-03-17 00:00:00.000,2017-03-17 18:20:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3960,20,955,2017-03-17 00:00:00.000,2017-03-17 17:55:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3961,2,955,2017-03-17 00:00:00.000,2017-03-17 18:20:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3962,4,955,2017-03-17 00:00:00.000,2017-03-17 19:05:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3963,3,956,2017-03-17 00:00:00.000,2017-03-18 08:05:00.000,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3964,20,956,2017-03-17 00:00:00.000,2017-03-18 07:35:00.000,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3965,2,956,2017-03-17 00:00:00.000,2017-03-18 08:00:00.000,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3966,4,956,2017-03-17 00:00:00.000,2017-03-18 09:39:00.000,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3967,3,957,2017-03-17 00:00:00.000,2017-03-17 23:12:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3968,20,957,2017-03-17 00:00:00.000,2017-03-17 22:53:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3969,2,957,2017-03-17 22:55:00.000,2017-03-17 22:55:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3970,3,959,2017-03-17 00:00:00.000,2017-03-21 23:30:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3971,20,959,2017-03-17 00:00:00.000,2017-03-21 23:01:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3972,2,959,2017-03-17 00:00:00.000,2017-03-21 23:20:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3973,4,959,2017-03-17 00:00:00.000,2017-03-21 23:38:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3974,2,960,2017-03-17 00:00:00.000,2017-03-22 23:20:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3975,4,957,2017-03-17 00:00:00.000,2017-03-17 23:46:12.247,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3976,3,961,2017-03-17 00:00:00.000,2017-03-17 23:49:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3977,2,961,2017-03-17 23:46:00.000,2017-03-17 23:46:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3978,3,962,2017-03-18 00:00:00.000,2017-03-22 00:05:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3979,20,962,2017-03-17 00:00:00.000,2017-03-22 23:54:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3980,2,962,2017-03-17 00:00:00.000,2017-03-22 23:55:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3981,4,961,2017-03-18 00:00:00.000,2017-03-18 00:22:42.677,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3982,4,962,2017-03-18 00:00:00.000,2017-03-22 00:29:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3983,3,963,2017-03-18 00:00:00.000,2017-03-18 00:31:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3984,20,963,2017-03-17 00:00:00.000,2017-03-17 23:56:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3985,2,963,2017-03-18 00:24:00.000,2017-03-18 00:24:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3986,3,964,2017-03-18 00:00:00.000,2017-03-18 00:42:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3987,20,964,2017-03-18 00:00:00.000,2017-03-18 00:22:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3988,2,964,2017-03-18 00:30:00.000,2017-03-18 00:30:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3989,3,965,2017-03-18 00:00:00.000,2017-03-18 01:19:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3990,2,965,2017-03-18 01:13:00.000,2017-03-18 01:13:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3991,4,963,2017-03-18 00:00:00.000,2017-03-18 01:20:58.813,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3992,4,964,2017-03-18 00:00:00.000,2017-03-18 01:23:13.053,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3993,4,965,2017-03-18 00:00:00.000,2017-03-18 01:41:25.817,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3994,3,966,2017-03-18 00:00:00.000,2017-03-18 01:35:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3995,20,966,2017-03-17 00:00:00.000,2017-03-17 23:50:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3996,2,966,2017-03-18 01:23:00.000,2017-03-18 01:23:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3997,4,966,2017-03-18 00:00:00.000,2017-03-18 02:13:18.897,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3998,3,967,2017-03-18 00:00:00.000,2017-03-18 02:21:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3999,20,967,2017-03-18 00:00:00.000,2017-03-18 00:33:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4000,2,967,2017-03-18 00:00:00.000,2017-03-18 02:14:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4001,4,967,2017-03-18 00:00:00.000,2017-03-18 02:45:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002,3,968,2017-03-18 00:00:00.000,2017-03-18 03:16:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4003,2,968,2017-03-18 03:06:00.000,2017-03-18 03:06:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4004,4,968,2017-03-18 00:00:00.000,2017-03-18 03:46:05.657,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4005,3,969,2017-03-18 00:00:00.000,2017-03-18 03:54:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4006,20,969,2017-03-18 00:00:00.000,2017-03-18 03:21:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4007,2,969,2017-03-18 03:46:00.000,2017-03-18 03:46:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4008,4,969,2017-03-18 00:00:00.000,2017-03-18 04:40:00.073,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4009,3,970,2017-03-18 00:00:00.000,2017-03-18 04:50:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4010,2,970,2017-03-18 04:47:00.000,2017-03-18 04:47:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4011,4,970,2017-03-18 00:00:00.000,2017-03-18 05:11:19.097,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4012,3,971,2017-03-18 00:00:00.000,2017-03-18 05:53:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4013,20,971,2017-03-18 00:00:00.000,2017-03-18 05:19:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4014,2,971,2017-03-18 05:19:00.000,2017-03-18 05:19:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4015,4,971,2017-03-18 00:00:00.000,2017-03-18 06:21:12.710,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4016,3,972,2017-03-18 00:00:00.000,2017-03-22 06:28:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4017,20,972,2017-03-18 00:00:00.000,2017-03-22 06:13:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4018,2,972,2017-03-18 00:00:00.000,2017-03-22 06:28:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4019,3,973,2017-03-16 00:00:00.000,2017-03-18 09:20:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
